Date,AFK,BWX,CANE,COFF.MI,CORN,COTN.MI,COW.TO,CPER,EMB,EMLC,EPHE,EPOL,EWC,EWJ,EWS,EWT,EWU,EWZ,FXA,FXB,FXC,FXE,FXF,FXY,GLD,HYG,IEF,IEV,IGOV,IJH,ILF,IWM,LQD,MCHI,MUB,NICK.MI,PALL,PPLT,REM,REZ,SCHH,SHY,SLV,SOYB,SPY,THD,TINM.MI,TIP,TLT,TUR,UNG,URA,USO,UUP,VNM,VNQ,WEAT,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2016-04-12,14.7881,24.9236,9.95,27.508,20.58,1.746,30.0557,14.31,69.2423,21.2671,32.8297,14.8051,19.679,37.6731,14.1743,16.1597,21.4585,16.8293,71.7465,127.7734,72.8435,106.0118,100.7273,89.25,120.05,48.9053,88.7704,29.5518,47.1745,24.7933,16.0681,96.8643,84.4089,35.4793,88.2039,7.895,52.64,96.39,15.8022,48.2172,15.666,70.3946,15.41,18.51,175.4252,50.864,28.2395,85.8178,100.1958,33.5812,109.6,11.2579,85.12,20.3504,12.6498,56.8201,43.0,18.6253,21.4574,15.1852,46.3376,19.7876,41.0652,17.9399,58.9503,35.2413
2016-04-13,14.8489,24.8083,9.84,27.738,21.2,1.778,30.255,14.49,69.53,21.2785,33.0069,14.8586,19.76,38.7196,14.4757,16.411,21.729,17.3204,71.4573,127.2333,72.506,105.002,99.518,88.56,118.77,49.227,88.8347,29.959,46.9389,25.2056,16.415,98.9525,84.7004,36.7114,88.259,8.13,52.43,96.23,15.8998,47.7316,15.5787,70.3615,15.44,18.84,177.1972,51.342,28.7121,85.893,100.5478,33.9941,110.56,11.3729,84.08,20.5091,12.5879,56.5686,43.95,18.8101,21.5581,15.5306,47.0278,19.9896,40.7497,17.83,59.5026,35.7372
2016-04-14,14.7729,24.7372,9.94,27.761,21.2,1.754,30.0457,14.53,69.6176,21.3013,32.8651,14.8051,19.7114,38.8831,14.4364,16.2794,21.702,17.0988,71.7931,126.7663,72.2997,104.7639,99.538,88.44,117.11,49.2091,88.6256,29.9967,46.7369,25.1211,16.2044,98.8291,84.6435,36.6531,88.2432,8.155,53.96,95.28,15.8673,47.121,15.4726,70.3615,15.34,18.68,177.2057,51.2586,28.8872,85.6899,100.0657,34.0616,106.88,11.4447,83.84,20.5592,12.6674,56.2559,43.75,18.8224,21.6084,15.5645,47.112,19.9851,40.565,17.8081,59.5366,35.7372
2016-04-15,14.9172,24.8615,10.36,27.508,21.36,1.73,30.1055,14.39,69.6552,21.2443,32.2892,14.6982,19.6466,38.5234,14.4757,16.2674,21.6343,17.1227,72.0543,127.1692,72.3935,104.9925,99.408,89.03,117.92,49.1317,88.891,29.9439,47.0303,25.2298,16.1734,99.0758,84.9989,36.1869,88.3298,8.085,54.68,94.71,15.8998,47.5918,15.5977,70.4111,15.46,18.83,177.0098,51.0309,25.65,85.9983,100.9229,33.7914,103.84,11.3729,82.0,20.5007,12.5703,56.6773,43.95,18.9087,21.3165,15.5103,47.1793,19.9088,40.819,17.9069,59.4941,35.8364
2016-04-18,14.8868,24.8881,10.62,28.014,21.58,1.788,30.2451,14.49,69.6927,21.2443,32.2714,14.7822,19.8168,38.8177,14.5936,16.3871,21.8238,16.6077,72.3435,127.8009,72.6185,105.2402,99.6979,88.91,117.74,49.4116,88.8025,30.2153,47.0543,25.3246,15.9876,99.8247,85.0914,36.4533,88.3691,8.205,54.69,94.06,15.8998,47.9376,15.6622,70.4029,15.42,18.79,178.2536,51.5545,25.395,85.9832,100.4867,34.3168,105.44,11.2148,81.36,20.459,12.4554,56.9492,45.25,18.995,21.6688,15.6255,47.2214,19.9941,41.0499,17.9765,60.0464,36.1745
2016-04-19,15.3575,24.968,10.45,28.198,21.87,1.797,30.3248,14.83,69.9617,21.5405,32.174,15.0647,20.2463,39.4064,14.8949,16.3991,22.2161,17.2665,73.0058,128.9452,73.3778,105.7356,100.0877,88.69,119.58,49.6201,88.6578,30.8111,47.1505,25.423,16.5141,99.904,85.2478,36.8279,88.3062,8.275,56.02,97.6,16.0138,47.8567,15.6697,70.378,16.12,19.25,178.8159,52.3665,25.345,86.1337,100.1729,34.5195,113.12,11.3872,83.52,20.3587,12.3848,56.9764,46.25,19.4017,22.1015,15.8219,47.5581,19.8819,41.0268,18.0058,60.2588,35.9761
2016-04-20,15.4562,24.8437,10.83,28.29,22.38,1.829,30.3348,14.81,70.018,21.5747,31.9524,15.08,20.3598,39.6353,14.8294,16.1716,22.1485,17.1048,72.726,128.3776,73.4622,105.0591,98.9083,88.14,118.97,49.7154,88.2076,30.7356,46.9197,25.4385,16.4646,100.0538,85.0132,36.4616,88.2117,8.375,57.1,98.19,15.9649,46.9665,15.4043,70.3283,16.14,19.39,178.9863,52.3968,28.9774,85.7726,99.0709,34.5645,113.28,11.2867,86.08,20.4757,12.3848,56.0112,47.95,19.3442,22.2995,15.9438,47.4823,19.9223,40.565,17.5553,60.5817,36.0212
2016-04-21,15.2057,24.7639,10.64,27.853,21.7,1.84,30.2351,14.99,69.7677,21.3582,31.6689,14.6982,20.2058,39.6353,14.6853,16.016,21.9861,16.8352,72.2502,128.3227,72.9841,105.0687,98.6784,88.4,119.42,49.5605,88.0628,30.517,46.7946,25.2177,16.223,99.5516,84.9776,36.1869,88.2353,8.305,58.17,98.62,15.7859,45.8997,15.1427,70.3118,16.21,19.42,178.0235,52.4575,25.65,85.6673,98.4817,34.1066,113.92,11.1286,85.76,20.4757,12.3494,55.0119,46.75,19.2579,22.1687,15.8016,47.3645,19.8504,39.8416,17.1891,60.9385,35.895
2016-04-22,15.2284,24.5775,10.53,27.255,20.99,1.84,30.265,15.01,69.6613,21.2671,31.5626,14.4386,20.3112,39.9296,14.6067,16.016,22.0132,16.7933,71.9704,129.0734,73.3029,104.4399,98.2686,86.73,117.89,49.6737,87.9663,30.4491,46.3907,25.4368,16.1672,100.5384,85.0701,36.0287,88.1646,8.35,58.25,97.39,15.7859,46.5324,15.3058,70.3118,16.14,19.1,178.0235,51.5241,25.985,85.6147,98.2291,33.8815,116.48,11.1933,86.08,20.5926,12.6939,55.6101,44.45,19.3934,22.4907,15.9506,47.4823,19.5047,39.9878,17.3429,61.066,35.8228
2016-04-25,15.0918,24.5242,10.81,27.301,21.48,1.841,30.2251,14.89,69.3799,21.0848,31.3499,14.2248,20.1734,39.668,14.5019,16.016,21.932,16.5657,71.9237,129.641,73.2279,104.7543,98.5085,87.01,118.23,49.4831,87.8699,30.3209,46.4003,25.2936,15.9566,99.8247,84.871,35.7374,88.1331,8.27,58.26,97.78,15.9161,46.9371,15.4423,70.2952,16.17,19.36,177.7169,51.3572,29.4208,85.5169,97.8236,33.8139,113.44,11.0137,84.4,20.5258,12.7381,56.0723,44.9,19.3277,22.2391,15.9167,47.2551,19.5092,40.2649,17.3759,60.8281,35.8634
2016-04-26,15.3043,24.5863,10.93,27.761,21.74,1.837,30.3647,14.89,69.4425,21.2557,31.4651,14.4004,20.3112,39.5045,14.4888,16.1836,22.1214,17.0868,72.2409,130.4557,73.5935,105.0211,98.7084,86.79,118.7,49.6498,87.6849,30.4868,46.4724,25.511,16.3283,100.8027,84.8354,35.8123,88.1252,8.25,57.98,97.26,15.9161,47.0401,15.4878,70.2787,16.29,19.58,177.9809,51.9643,29.3781,85.4793,97.3797,34.527,111.84,10.9705,86.48,20.4673,12.9324,56.2898,45.65,19.4838,22.5947,16.0183,47.6759,19.4149,40.1033,17.4015,60.5987,35.9491
2016-04-27,15.3423,24.6085,10.9,26.795,21.53,1.834,30.4544,14.75,69.7552,21.3354,31.4828,14.3012,20.4084,39.4718,14.4625,16.2195,22.1755,17.512,70.7577,130.1628,73.6122,105.2402,99.0182,86.69,119.04,49.9417,88.1674,30.6301,46.5686,25.6386,16.7247,101.1551,85.3757,35.9538,88.1567,8.3,58.81,98.79,16.03,46.6133,15.4536,70.3283,16.38,19.44,178.3473,51.9567,28.788,85.9983,98.3515,34.3919,111.04,11.0855,89.12,20.4423,12.8883,56.2559,45.45,19.6481,23.0241,16.0454,48.0126,19.3251,40.2957,17.6542,60.5307,35.913
2016-04-28,15.5776,24.8926,10.78,26.588,21.84,1.837,30.6139,14.79,69.8991,21.4721,31.217,14.1866,20.4733,37.6731,14.3839,15.8125,22.0944,17.542,71.1961,130.8494,74.0154,105.6212,99.488,89.59,121.29,49.8583,88.4729,30.4717,47.1072,25.3074,16.6628,100.001,85.4539,35.6292,88.259,8.35,59.9,101.25,15.9649,46.5619,15.4157,70.3698,16.77,19.5,176.7287,51.3875,28.8143,86.4496,98.7571,34.2493,107.04,11.107,89.76,20.2752,12.7204,56.1403,45.6,19.4633,22.6819,15.8761,47.5497,19.0826,40.3341,17.6286,60.2418,35.5253
2016-04-29,16.1166,25.1145,11.12,26.611,21.94,1.815,30.5441,15.06,69.8303,21.586,31.0398,14.4615,20.5868,37.3461,14.2398,15.633,22.0673,17.6737,70.9815,130.8311,74.0341,106.5453,100.2776,90.93,123.65,49.9417,88.4407,30.3963,47.5159,25.159,16.8053,99.1022,85.5464,35.188,88.2904,8.37,60.15,103.65,15.9975,46.1057,15.2489,70.3946,16.98,19.52,175.7745,51.5621,25.405,86.412,99.0097,34.497,110.88,10.8771,90.4,20.1332,12.7381,55.6237,45.95,19.3483,22.645,15.788,47.2719,18.9165,40.2495,17.7348,59.2987,35.7056
2016-05-02,16.0179,25.1855,11.09,26.128,21.93,1.815,30.7933,15.04,69.8177,21.562,30.6499,14.5837,20.4652,38.0329,14.2791,15.7168,22.1891,17.3443,71.5343,131.3713,74.081,107.1645,100.6974,90.91,123.24,49.9608,88.1839,30.6225,47.691,25.3954,16.5265,99.9833,85.4359,35.0464,88.2589,8.405,59.7,103.98,15.9812,46.8856,15.5105,70.3689,16.64,19.77,177.1717,51.6228,25.19,86.1262,98.0128,34.0016,105.76,10.7838,88.4,20.058,12.8441,56.487,45.8,19.4181,22.6216,15.9303,47.516,19.0557,40.7112,17.8776,59.6386,36.2061
2016-05-03,15.4865,25.1544,10.99,25.875,21.25,1.768,30.7634,14.73,69.6608,21.2759,30.3132,14.2248,19.9627,37.6731,13.9385,15.3577,21.7155,16.5897,69.9563,130.1994,73.0497,107.0312,100.7173,90.93,122.96,49.6377,88.7072,30.0042,47.7006,25.0452,15.9195,98.3445,85.5856,34.2306,88.5112,8.455,58.12,102.31,15.7859,47.2534,15.5333,70.4435,16.57,19.47,175.6297,50.9247,29.1095,86.1638,99.2474,32.1551,108.0,10.4533,85.92,20.1164,12.8088,56.5754,44.25,19.0977,22.0881,15.7271,47.1288,18.8806,40.6343,17.863,59.4516,35.8725
2016-05-04,15.236,25.0967,11.25,25.852,21.12,1.775,31.0425,14.51,69.4975,20.9669,30.2157,14.0263,19.5817,37.3461,13.6896,15.1422,21.3773,16.8472,69.6388,129.7875,72.1591,106.8787,100.4575,90.57,122.21,49.4523,88.8683,29.6121,47.59,24.9365,15.9133,97.5339,85.443,33.8644,88.5269,8.37,57.54,101.66,15.9487,48.173,15.7607,70.4352,16.49,19.62,174.65,50.1431,25.495,86.2616,99.7918,29.5356,110.88,10.2449,86.32,20.1916,12.4731,57.3843,44.2,18.9046,21.7694,15.6051,46.548,18.8222,40.7574,18.0718,58.8824,35.7101
2016-05-05,15.0842,24.9991,10.83,26.358,20.96,1.783,30.6338,14.25,69.6608,20.9898,30.1005,13.7514,19.5736,37.5423,13.7027,15.1183,21.3637,16.5538,69.7135,129.6959,72.1685,106.0785,99.2581,90.25,122.07,49.4104,89.1098,29.4688,47.388,24.9175,15.7151,97.1463,85.6141,33.9726,88.582,8.13,57.74,102.21,16.144,48.3055,15.8062,70.46,16.51,19.36,174.6159,50.0293,25.655,86.5399,100.4589,30.1586,107.84,10.2521,87.2,20.2919,12.6144,57.5474,43.5,18.8101,21.9472,15.5984,46.5228,18.8312,40.7651,18.0022,59.1287,35.4802
2016-05-06,15.3347,24.9858,10.91,27.163,21.19,1.783,30.9628,14.22,69.7487,21.047,30.4904,13.8354,19.5979,37.7386,13.6372,15.0943,21.4179,16.7454,68.8171,129.2016,71.8685,106.069,98.8883,90.34,123.18,49.3805,88.9005,29.5593,47.3784,25.021,15.8451,97.719,85.4287,33.8311,88.5584,8.13,58.49,103.94,16.3718,48.8425,15.973,70.4435,16.63,19.74,175.2549,50.1127,25.62,86.239,100.0295,30.2561,108.48,10.3599,87.68,20.3169,12.7646,58.1796,43.7,18.9621,21.8969,15.6661,46.8342,18.9704,40.9729,17.885,58.7804,35.7417
2016-05-09,15.1449,24.8792,10.96,27.186,20.68,1.749,31.0126,14.22,69.5729,20.8868,29.817,13.7056,19.2899,37.7058,13.5324,14.9507,21.269,16.4579,68.2569,128.9818,71.6435,105.8594,98.9883,89.29,120.65,49.2907,89.0696,29.5216,47.1475,25.0262,15.4921,98.0009,85.3432,33.29,88.6451,7.81,56.13,100.41,16.6322,49.4163,16.1361,70.4766,16.12,19.56,175.3997,50.3404,29.0082,86.2917,100.3439,30.016,108.64,10.1803,85.44,20.3754,12.4201,58.8185,42.95,18.7321,21.5782,15.6255,46.6238,18.9704,41.1961,17.9875,59.4516,35.8409
